data;temperatura_min;temperatura_max;temperatura_media;humidade_media;insolacao;velocidade_vento;precipitacao
03/01/1996;25.9;30.0;25.98;87.75;1.8;4.4;0.0
04/01/1996;23.1;30.2;26.96;81.25;7.2;5.933333;2.4
05/01/1996;23.4;29.6;27.3;74.75;2.8;4.866667;0.6
06/01/1996;24.7;30.4;27.46;80.0;8.8;5.266667;1.0
07/01/1996;23.7;31.0;27.62;76.75;9.0;5.033333;3.3
08/01/1996;24.1;30.8;27.62;74.25;10.2;5.533333;0.2
09/01/1996;24.1;30.6;27.5;78.5;8.6;4.866667;0.0
10/01/1996;24.1;31.0;27.58;78.25;10.0;5.766667;1.6
11/01/1996;23.7;30.8;27.54;76.5;9.8;5.233333;0.0
12/01/1996;23.9;30.4;27.98;78.0;10.2;3.966667;0.0
13/01/1996;25.7;30.6;27.9;80.0;9.0;4.6;0.0
14/01/1996;26.1;31.0;27.26;78.0;4.1;4.4;0.0
15/01/1996;23.9;30.2;26.78;79.0;6.0;4.8;1.2
16/01/1996;23.1;30.2;26.74;81.5;0.9;2.166667;2.3
17/01/1996;23.1;30.6;27.58;80.5;9.8;4.066667;0.8
18/01/1996;24.1;31.2;27.78;78.0;10.6;4.2;1.0
19/01/1996;24.3;31.2;28.1;77.0;11.2;4.2;0.0
20/01/1996;26.7;31.2;27.98;79.75;10.9;4.4;0.0
21/01/1996;26.5;30.0;25.74;82.75;7.4;2.9;0.0
22/01/1996;20.1;30.4;27.18;78.75;10.1;4.866667;21.9
23/01/1996;23.5;31.0;27.42;77.5;10.0;5.4;0.0
24/01/1996;23.7;30.6;27.46;79.0;10.3;5.366667;0.0
25/01/1996;23.9;30.8;27.3;74.0;10.5;5.466667;0.4
26/01/1996;23.3;31.0;27.5;74.5;10.0;5.2;0.0
27/01/1996;23.5;30.6;27.06;76.25;10.9;4.366667;0.0
28/01/1996;22.1;31.0;27.66;79.0;10.6;5.333333;0.0
29/01/1996;23.5;31.2;27.78;78.75;8.9;5.133333;0.0
30/01/1996;24.1;31.0;27.9;79.25;9.2;4.633333;0.0
31/01/1996;24.1;30.8;27.48;81.5;9.9;4.666667;0.0
01/02/1996;24.0;30.6;27.52;80.0;10.1;4.733333;0.0
02/02/1996;23.8;30.8;27.4;79.25;10.5;4.133333;0.0
03/02/1996;23.0;31.0;27.6;78.0;8.7;3.733333;0.0
04/02/1996;24.0;30.8;27.68;77.25;8.0;5.033333;0.0
05/02/1996;24.0;30.8;27.72;75.0;10.5;5.033333;0.0
06/02/1996;24.0;31.0;27.68;77.5;10.7;4.966667;0.0
07/02/1996;24.0;31.2;27.96;77.5;10.0;5.566667;0.0
08/02/1996;24.0;31.2;28.34;74.25;11.0;5.8;0.0
09/02/1996;26.9;30.4;28.0;73.25;10.6;3.733333;0.0
10/02/1996;26.0;30.4;28.12;72.0;8.6;3.866667;0.0
11/02/1996;26.0;31.4;28.3;70.5;10.5;4.633333;0.0
12/02/1996;25.9;31.0;26.76;77.5;9.0;3.833333;0.0
13/02/1996;24.4;30.6;27.38;76.0;10.6;4.133333;0.6
14/02/1996;23.9;30.0;25.96;86.75;4.9;2.733333;1.3
15/02/1996;23.6;30.4;26.32;77.5;4.9;3.8;0.0
16/02/1996;23.0;30.8;27.36;80.25;4.9;4.3;11.3
17/02/1996;22.8;31.2;28.08;78.25;4.9;4.033333;0.0
18/02/1996;25.0;27.4;24.96;89.75;0.0;2.466667;1.3
19/02/1996;23.8;29.8;26.76;79.5;0.0;3.066667;10.2
20/02/1996;23.2;30.6;27.4;77.0;0.0;3.666667;19.7
21/02/1996;22.6;31.0;28.24;76.0;0.0;4.266667;0.0
22/02/1996;26.8;30.6;27.44;80.5;0.0;3.533333;0.0
23/02/1996;24.4;30.8;28.48;76.25;0.0;4.466667;4.3
24/02/1996;25.2;30.2;26.84;82.25;0.0;4.6;3.1
25/02/1996;24.2;30.8;28.16;77.25;0.0;3.666667;14.9
26/02/1996;26.2;31.0;28.4;76.75;0.0;5.033333;3.0
27/02/1996;26.6;30.6;28.04;73.25;0.0;4.566667;0.0
28/02/1996;25.8;31.4;27.96;73.25;0.0;2.966667;0.0
29/02/1996;24.6;30.6;27.72;79.0;0.0;3.133333;0.0
01/03/1996;25.0;30.6;27.46;80.25;0.0;2.566667;0.0
02/03/1996;24.9;30.8;28.0;79.5;0.0;3.066667;4.4
03/03/1996;25.0;29.8;26.28;89.25;0.0;1.533333;0.0
04/03/1996;24.2;29.2;26.72;85.75;0.0;2.433333;3.0
05/03/1996;24.2;30.8;27.74;82.0;0.0;3.466667;1.1
06/03/1996;26.1;31.2;28.68;75.75;0.0;4.233333;2.6
07/03/1996;27.2;31.4;28.44;80.0;6.3;3.433333;0.0
08/03/1996;26.2;31.4;28.24;73.75;8.6;3.3;0.0
09/03/1996;25.4;31.0;28.12;76.25;8.6;3.2;0.0
10/03/1996;25.2;29.6;26.52;85.75;1.2;2.3;2.0
11/03/1996;23.0;29.8;26.32;91.0;2.4;1.333333;1.6
12/03/1996;23.4;30.2;26.68;81.25;5.1;4.133333;1.8
13/03/1996;22.0;31.0;26.8;85.75;8.0;3.4;3.6
14/03/1996;23.8;31.0;26.72;85.0;6.0;3.133333;1.5
15/03/1996;21.0;31.0;26.48;85.25;4.0;4.433333;11.2
16/03/1996;21.2;30.2;26.24;87.0;5.1;3.333333;11.0
17/03/1996;21.0;31.0;25.76;88.5;3.9;2.866667;13.0
18/03/1996;21.0;30.0;26.2;83.25;7.7;3.366667;0.2
19/03/1996;20.0;30.2;26.6;84.25;7.9;2.266667;10.5
20/03/1996;23.6;30.4;26.68;79.0;10.4;2.866667;28.0
21/03/1996;21.0;30.4;27.16;78.75;10.5;2.933333;0.0
22/03/1996;21.6;29.0;26.54;86.25;0.5;1.6;1.8
23/03/1996;22.9;30.2;26.96;81.75;7.9;2.0;10.0
24/03/1996;23.0;30.4;27.68;79.75;9.7;2.633333;42.0
25/03/1996;24.4;29.6;26.2;90.25;2.9;2.9;1.0
26/03/1996;22.0;30.0;25.56;86.5;1.2;2.533333;2.2
27/03/1996;19.0;30.6;27.0;80.0;8.6;2.3;49.4
28/03/1996;22.0;30.6;27.32;80.75;7.1;2.966667;0.0
29/03/1996;24.2;30.8;28.38;80.25;10.2;3.566667;1.2
30/03/1996;26.9;30.8;26.76;87.75;5.7;2.633333;0.0
31/03/1996;24.2;30.6;27.92;78.75;5.7;4.133333;13.1
01/04/1996;24.0;31.2;26.96;82.25;10.0;4.2;1.0
02/04/1996;20.4;30.8;27.4;74.75;10.3;3.4;1.0
03/04/1996;24.2;30.8;27.0;79.0;10.4;4.266667;2.0
04/04/1996;20.2;30.2;27.44;80.75;5.3;2.0;0.7
05/04/1996;24.2;31.0;27.24;82.0;8.5;2.4;0.0
06/04/1996;24.8;30.8;27.64;84.5;6.9;2.4;0.8
07/04/1996;24.2;27.4;25.68;90.5;1.1;1.633333;3.6
08/04/1996;24.2;30.6;27.56;82.5;9.6;3.966667;20.1
09/04/1996;24.2;30.8;27.8;77.0;9.1;2.8;7.6
10/04/1996;24.6;30.8;28.08;74.25;10.5;4.2;1.6
11/04/1996;24.6;29.8;26.2;86.75;4.2;2.433333;0.0
12/04/1996;24.4;28.6;24.8;91.0;0.3;4.0;0.4
13/04/1996;20.0;27.6;24.36;92.5;2.6;1.5;7.3
14/04/1996;19.0;29.8;26.04;87.5;5.8;2.833333;21.0
15/04/1996;22.6;30.2;27.4;81.0;10.6;3.733333;79.0
16/04/1996;23.8;30.0;27.44;78.75;9.9;2.2;5.8
17/04/1996;24.8;30.4;26.4;85.25;9.1;2.2;4.4
18/04/1996;24.0;30.6;27.56;81.5;8.4;2.833333;0.0
19/04/1996;24.2;30.6;27.76;80.75;8.5;3.033333;28.5
20/04/1996;25.0;31.4;27.08;82.75;5.9;2.5;25.1
21/04/1996;24.8;28.2;26.04;86.75;5.9;1.866667;0.0
22/04/1996;24.6;30.2;27.0;80.75;4.0;2.2;1.6
23/04/1996;23.6;29.0;25.64;89.75;2.9;1.333333;0.5
24/04/1996;23.2;29.0;23.92;92.0;0.1;2.5;25.8
25/04/1996;19.0;29.0;24.4;91.75;0.0;2.933333;13.3
26/04/1996;19.4;29.0;25.8;90.25;1.0;2.8;5.5
27/04/1996;23.2;30.2;27.04;84.5;9.9;3.733333;18.9
28/04/1996;23.4;30.2;25.52;92.25;4.4;2.366667;1.0
29/04/1996;23.0;30.0;27.08;79.0;9.9;3.666667;70.0
30/04/1996;23.4;29.4;26.24;90.75;7.6;3.4;9.0
01/05/1996;23.8;29.0;26.32;85.75;3.4;5.666667;16.2
02/05/1996;23.8;29.0;24.0;93.25;0.0;1.633333;1.9
03/05/1996;19.4;29.6;26.8;83.5;6.8;2.933333;73.4
04/05/1996;23.6;30.4;27.52;79.25;9.1;3.533333;22.9
05/05/1996;24.0;29.8;26.52;84.75;1.3;4.4;0.0
06/05/1996;24.2;30.6;27.0;80.0;10.7;4.266667;1.3
07/05/1996;23.4;30.6;26.28;81.5;10.7;4.233333;0.8
08/05/1996;19.0;29.0;26.76;82.5;9.6;2.966667;0.0
09/05/1996;23.4;29.0;26.56;81.75;9.2;3.033333;0.0
10/05/1996;23.8;30.2;26.52;78.5;10.5;4.3;0.0
11/05/1996;20.0;30.6;26.28;79.25;10.6;4.966667;0.0
12/05/1996;20.2;30.2;26.8;81.75;6.6;6.266667;0.0
13/05/1996;23.2;30.0;26.0;84.0;8.8;3.9;0.0
14/05/1996;20.0;30.0;26.36;79.75;10.5;4.3;11.1
15/05/1996;20.0;30.0;26.48;79.75;10.7;4.966667;0.0
16/05/1996;20.0;30.4;26.6;83.25;7.2;3.9;0.0
17/05/1996;20.2;30.4;27.16;78.25;9.3;5.566667;0.0
18/05/1996;21.6;30.2;27.04;78.75;9.5;4.0;0.0
19/05/1996;22.0;30.2;27.2;77.25;9.5;3.833333;0.0
20/05/1996;23.0;30.6;27.32;77.0;10.7;4.15;0.0
21/05/1996;23.2;30.6;27.48;77.25;9.4;5.366667;0.0
22/05/1996;24.6;30.6;27.16;77.75;9.8;4.366667;0.0
23/05/1996;24.0;30.4;26.6;80.5;10.5;4.133333;0.0
24/05/1996;21.8;30.8;27.24;77.25;10.3;6.066667;0.0
25/05/1996;23.6;30.8;26.7;78.25;9.7;5.733333;0.0
26/05/1996;23.1;30.6;26.64;78.0;9.0;5.066667;0.0
27/05/1996;22.6;30.2;26.2;78.75;2.6;4.033333;0.0
28/05/1996;23.6;27.2;24.28;93.25;0.0;4.7;0.0
29/05/1996;23.4;28.4;24.4;85.5;8.0;4.566667;10.8
30/05/1996;19.0;30.0;26.04;77.75;10.7;4.466667;5.4
31/05/1996;22.0;27.0;24.34;90.25;0.0;2.966667;10.7
01/06/1996;22.7;25.0;23.3;96.25;0.0;1.866667;59.0
02/06/1996;22.3;29.0;25.22;89.0;0.0;5.066667;20.4
03/06/1996;22.5;24.4;22.62;96.5;0.0;2.5;10.8
04/06/1996;21.1;26.8;24.66;83.75;0.0;3.5;29.0
05/06/1996;22.3;28.4;25.02;84.0;1.5;3.033333;12.8
06/06/1996;23.1;28.8;24.78;87.25;2.2;5.15;16.0
07/06/1996;20.1;29.2;25.06;83.5;9.2;5.233333;0.0
08/06/1996;20.1;29.2;24.92;87.0;7.1;3.2;5.8
09/06/1996;19.4;29.0;25.32;78.25;7.1;7.033333;0.0
10/06/1996;21.4;28.6;25.1;85.75;9.4;4.266667;4.0
11/06/1996;21.9;28.6;23.94;89.75;4.2;5.033333;1.3
12/06/1996;19.3;28.8;24.8;87.75;9.0;3.4;48.6
13/06/1996;23.0;28.8;24.86;81.75;10.1;3.966667;1.7
14/06/1996;20.1;29.2;25.9;80.25;10.2;4.833333;12.1
15/06/1996;22.5;28.8;25.48;84.5;8.3;4.966667;0.0
16/06/1996;21.8;29.0;25.36;81.5;6.0;4.4;0.0
17/06/1996;19.4;29.0;26.12;85.5;10.0;5.233333;2.1
18/06/1996;22.4;29.2;25.44;83.5;7.2;5.6;0.0
19/06/1996;22.0;28.6;25.38;83.0;8.1;5.566667;18.3
20/06/1996;21.9;29.2;25.86;84.75;8.0;4.7;0.0
21/06/1996;22.5;28.8;25.98;81.0;9.1;5.966667;0.0
22/06/1996;23.9;29.2;25.1;80.5;10.6;5.166667;1.2
23/06/1996;21.1;29.2;25.1;87.0;4.0;4.2;0.0
24/06/1996;20.9;28.6;24.74;80.75;9.9;4.633333;0.0
25/06/1996;21.9;28.8;25.18;86.5;6.6;4.466667;7.1
26/06/1996;21.3;28.6;25.02;84.25;7.8;3.166667;0.0
27/06/1996;21.7;28.6;25.54;80.0;9.2;5.0;4.2
28/06/1996;21.7;29.0;25.46;82.0;6.6;4.433333;0.6
29/06/1996;20.1;29.0;24.82;82.25;9.4;4.433333;0.0
30/06/1996;20.1;29.0;24.54;80.25;9.4;5.2;0.0
01/07/1996;21.9;28.6;23.84;83.0;8.9;4.766667;0.0
02/07/1996;20.4;28.6;24.8;81.5;10.5;4.666667;0.0
03/07/1996;20.4;28.6;23.96;87.0;3.7;3.733333;4.8
04/07/1996;19.0;28.6;25.2;80.25;2.1;6.166667;0.4
05/07/1996;22.6;28.8;24.76;79.25;7.6;4.4;0.3
06/07/1996;21.8;29.4;25.28;76.5;8.8;4.6;1.2
07/07/1996;21.6;28.6;24.56;76.0;10.3;6.233333;0.0
08/07/1996;19.2;29.0;24.44;82.25;9.5;5.333333;0.0
09/07/1996;21.2;29.0;24.88;76.25;10.5;5.966667;0.0
10/07/1996;19.0;28.8;24.8;82.5;7.5;4.966667;0.0
11/07/1996;21.0;27.4;23.76;92.0;0.8;3.466667;0.3
12/07/1996;19.8;29.4;24.44;88.0;4.7;4.433333;0.0
13/07/1996;18.6;28.2;24.72;88.25;7.4;5.433333;2.8
14/07/1996;19.4;28.4;24.64;83.75;9.9;6.233333;18.1
15/07/1996;20.0;28.6;24.96;83.5;9.7;4.466667;0.0
16/07/1996;21.8;25.2;22.48;95.0;0.0;2.566667;5.6
17/07/1996;18.0;28.4;24.48;82.0;10.5;4.866667;6.0
18/07/1996;21.2;26.4;23.6;92.25;0.6;3.233333;47.8
19/07/1996;20.8;28.2;25.16;79.25;6.7;5.066667;0.0
20/07/1996;21.0;28.8;25.44;82.75;7.8;3.966667;10.6
21/07/1996;22.0;25.6;23.28;94.5;0.0;3.433333;0.0
22/07/1996;18.6;28.2;24.28;81.5;9.9;6.233333;15.6
23/07/1996;19.0;26.0;22.36;91.25;3.4;5.5;12.6
24/07/1996;18.2;28.0;24.0;83.5;9.1;4.8;1.6
25/07/1996;20.2;28.0;24.36;83.0;6.1;4.3;1.6
26/07/1996;20.8;27.2;23.84;91.0;0.9;4.666667;0.0
27/07/1996;18.0;28.2;25.24;79.5;10.2;4.433333;7.5
28/07/1996;22.0;28.2;25.0;81.75;10.6;5.433333;9.0
29/07/1996;21.2;28.2;24.44;81.75;6.6;4.433333;0.0
30/07/1996;20.0;28.4;24.72;80.25;10.5;5.933333;0.0
31/07/1996;20.4;28.4;24.52;86.5;7.0;5.0;0.0
01/08/1996;20.8;26.8;23.6;89.5;2.2;4.266667;0.2
02/08/1996;18.2;28.4;24.28;92.5;4.1;3.2;4.1
03/08/1996;22.8;27.2;23.76;88.5;0.2;4.233333;5.0
04/08/1996;22.0;28.2;23.92;83.5;10.5;4.6;4.0
05/08/1996;18.2;27.2;24.18;89.5;1.5;3.766667;1.0
06/08/1996;21.9;28.0;24.84;81.0;10.8;4.333333;11.2
07/08/1996;22.0;28.0;24.44;86.0;9.4;3.5;2.5
08/08/1996;21.2;28.4;25.72;82.75;6.6;4.633333;0.0
09/08/1996;22.8;28.6;25.16;82.5;10.0;5.966667;9.7
10/08/1996;22.0;28.6;24.88;85.25;7.5;3.733333;0.0
11/08/1996;21.2;29.0;26.12;82.5;10.1;4.533333;0.0
12/08/1996;24.0;29.0;25.4;78.5;9.2;5.3;1.0
13/08/1996;22.2;28.8;25.36;80.0;8.1;5.233333;0.0
14/08/1996;21.8;29.2;25.48;78.25;5.5;6.6;0.0
15/08/1996;22.2;29.2;25.48;84.0;4.8;5.033333;0.0
16/08/1996;21.6;27.0;23.8;94.0;2.9;5.1;0.0
17/08/1996;20.2;27.6;24.32;88.5;7.7;3.066667;1.9
18/08/1996;20.6;27.4;23.16;89.5;0.0;3.866667;31.9
19/08/1996;21.0;28.8;24.88;78.25;9.3;6.433333;42.3
20/08/1996;22.0;27.2;23.4;89.5;3.9;4.633333;1.2
21/08/1996;21.4;28.4;24.44;83.75;8.7;5.633333;0.8
22/08/1996;20.0;28.6;25.12;78.75;10.2;5.7;4.2
23/08/1996;21.0;28.4;24.64;81.0;10.5;6.0;0.0
24/08/1996;20.0;29.0;24.88;81.0;9.4;5.9;0.0
25/08/1996;19.0;28.8;25.78;79.5;4.8;5.933333;0.0
26/08/1996;21.9;29.0;25.72;82.5;9.8;3.7;0.0
27/08/1996;22.8;28.6;25.52;83.25;8.2;5.4;0.0
28/08/1996;23.0;29.0;24.16;85.5;9.5;5.833333;4.0
29/08/1996;19.0;29.0;25.56;76.75;7.6;4.866667;0.2
30/08/1996;21.8;28.8;25.32;72.5;10.3;6.133333;0.2
31/08/1996;21.0;29.0;24.68;81.25;10.0;5.533333;0.0
01/09/1996;20.0;29.8;25.36;82.5;8.8;4.366667;0.0
02/09/1996;22.2;29.6;26.48;81.75;8.7;5.1;0.2
03/09/1996;23.6;29.8;27.04;73.75;9.9;4.3;0.6
04/09/1996;25.4;29.4;25.48;77.5;9.8;4.533333;0.0
05/09/1996;22.0;28.6;25.04;81.75;2.2;5.133333;0.0
06/09/1996;21.2;30.0;25.88;70.25;9.6;5.866667;0.0
07/09/1996;21.6;28.0;25.0;80.25;1.1;4.966667;0.4
08/09/1996;21.8;29.4;25.72;85.25;5.7;6.6;0.2
09/09/1996;22.4;29.4;25.88;77.5;9.8;6.066667;1.5
10/09/1996;23.0;29.4;26.16;80.5;9.8;6.733333;5.5
11/09/1996;23.0;28.6;23.68;90.75;4.9;5.533333;0.0
12/09/1996;18.0;28.6;24.88;75.0;10.2;6.366667;12.4
13/09/1996;19.0;28.6;25.28;78.75;10.2;6.466667;14.8
14/09/1996;21.0;28.8;25.56;80.0;5.8;5.533333;0.0
15/09/1996;22.0;27.6;23.96;86.5;4.7;3.133333;0.0
16/09/1996;19.0;29.2;24.96;80.75;5.4;3.4;1.5
17/09/1996;18.0;28.8;25.76;82.5;7.9;3.733333;28.4
18/09/1996;23.0;29.2;24.44;84.25;10.8;5.1;8.6
19/09/1996;18.2;28.6;25.08;79.0;8.0;4.166667;0.0
20/09/1996;22.8;28.6;25.36;81.5;8.9;5.5;0.3
21/09/1996;21.6;28.8;25.32;83.75;8.7;6.0;0.3
22/09/1996;22.0;28.6;25.44;83.75;8.7;4.633333;2.8
23/09/1996;23.0;29.0;25.12;83.25;8.0;5.166667;0.8
24/09/1996;22.0;29.4;25.96;77.0;10.8;5.4;8.6
25/09/1996;22.2;29.4;25.92;82.25;9.2;4.1;0.0
26/09/1996;22.0;29.4;26.56;79.75;10.3;5.933333;0.0
27/09/1996;23.6;29.4;25.48;74.25;9.6;6.7;0.0
28/09/1996;20.0;29.2;25.48;82.25;10.4;5.733333;0.0
29/09/1996;20.0;29.4;26.52;78.25;9.4;4.5;0.0
30/09/1996;23.8;29.6;26.48;77.75;9.8;5.1;0.0
01/10/1996;23.4;29.6;26.72;78.0;9.0;4.8;0.0
02/10/1996;23.8;29.8;25.96;83.5;9.3;4.6;0.0
03/10/1996;21.0;29.4;26.6;78.25;9.5;4.433333;0.0
04/10/1996;24.0;29.8;27.2;77.75;10.3;5.0;0.5
05/10/1996;25.6;29.8;27.0;80.0;9.3;4.7;0.0
06/10/1996;25.6;29.8;26.88;78.25;10.4;5.233333;0.0
07/10/1996;24.0;29.6;26.92;78.75;9.9;5.633333;2.9
08/10/1996;24.6;29.8;26.92;79.75;10.3;6.133333;0.0
09/10/1996;25.0;29.6;26.44;82.75;10.3;6.8;0.2
10/10/1996;24.4;30.0;26.62;81.0;10.8;5.6;0.0
11/10/1996;22.9;30.0;27.08;78.5;9.4;6.2;0.0
12/10/1996;24.6;30.0;27.08;79.5;9.9;4.466667;0.0
13/10/1996;25.4;30.0;27.24;78.75;10.6;4.466667;0.0
14/10/1996;25.6;30.8;27.04;79.25;10.8;4.633333;0.0
15/10/1996;23.4;30.0;26.24;78.25;10.7;5.766667;0.0
16/10/1996;20.2;30.2;26.32;77.25;8.4;5.5;0.2
17/10/1996;22.0;29.6;25.84;79.0;10.4;5.7;0.0
18/10/1996;21.0;29.8;26.48;79.25;10.2;5.166667;0.0
19/10/1996;23.0;30.0;26.8;79.25;10.7;4.833333;3.0
20/10/1996;23.6;30.0;26.4;77.75;10.0;5.533333;0.0
21/10/1996;21.0;29.4;25.9;81.0;9.9;6.066667;0.0
22/10/1996;20.1;29.6;25.4;86.25;8.0;4.766667;8.6
23/10/1996;20.2;29.6;25.76;84.0;10.4;4.666667;1.0
24/10/1996;19.4;28.8;24.84;86.75;4.7;5.1;4.5
25/10/1996;19.0;29.6;25.8;81.5;10.8;5.3;47.3
26/10/1996;19.6;29.8;26.16;82.25;9.5;4.4;8.1
27/10/1996;21.0;29.4;26.12;79.75;10.6;3.233333;0.0
28/10/1996;21.6;29.8;26.28;80.5;10.4;4.133333;0.0
29/10/1996;21.0;29.8;26.28;79.75;9.2;5.033333;0.0
30/10/1996;21.0;29.8;25.76;85.25;9.5;3.866667;0.0
31/10/1996;20.2;29.8;26.46;84.5;9.5;3.533333;0.6
01/11/1996;21.0;29.8;27.08;88.0;10.5;3.3;9.0
02/11/1996;24.8;29.8;27.48;73.75;10.5;4.133333;0.0
03/11/1996;25.8;29.6;26.34;79.5;10.5;4.533333;0.0
04/11/1996;21.1;29.6;27.04;81.25;11.2;4.866667;3.1
05/11/1996;24.6;29.8;27.04;81.0;10.9;5.066667;0.0
06/11/1996;24.4;30.0;27.08;82.0;10.4;6.166667;0.0
07/11/1996;25.0;29.8;26.56;86.25;9.5;5.033333;0.4
08/11/1996;24.4;29.6;26.6;89.25;10.4;4.966667;0.0
09/11/1996;24.4;29.4;26.64;92.0;9.0;5.2;3.7
10/11/1996;24.0;29.4;26.8;81.0;9.3;5.566667;11.8
11/11/1996;24.2;29.8;27.0;83.75;7.4;5.133333;4.3
12/11/1996;24.6;29.0;26.64;83.25;5.9;3.833333;0.0
13/11/1996;24.0;29.8;26.88;85.0;8.9;4.7;0.0
14/11/1996;25.2;30.0;26.44;86.25;7.0;4.866667;0.0
15/11/1996;21.4;29.4;26.84;86.0;6.3;4.3;0.0
16/11/1996;24.6;29.8;26.72;86.0;9.6;5.1;0.7
17/11/1996;24.0;29.6;27.12;81.75;9.6;3.866667;0.4
18/11/1996;24.8;30.0;27.28;83.25;9.6;4.7;0.2
19/11/1996;25.2;29.8;27.36;81.5;9.8;4.3;0.0
20/11/1996;25.4;30.0;27.44;83.25;10.1;4.466667;0.0
21/11/1996;25.8;30.0;26.2;88.5;6.8;3.3;0.0
22/11/1996;23.2;29.4;25.76;84.25;8.8;3.733333;0.0
23/11/1996;20.4;30.0;26.32;83.0;10.5;3.3;11.3
24/11/1996;21.6;29.8;27.12;81.75;7.6;3.6;0.0
25/11/1996;24.6;29.8;26.84;83.0;10.8;3.133333;0.0
26/11/1996;24.6;29.6;27.12;81.75;11.3;3.566667;0.0
27/11/1996;25.2;30.2;26.96;79.25;11.4;4.7;0.0
28/11/1996;23.4;30.6;26.8;77.25;11.5;6.166667;0.0
29/11/1996;23.0;29.8;26.16;81.25;11.5;3.466667;0.0
30/11/1996;20.4;28.6;26.32;83.75;7.9;2.966667;0.0
01/12/1996;24.8;29.8;27.24;79.75;11.5;5.1;0.0
02/12/1996;25.6;30.0;26.64;80.5;10.9;5.2;2.4
03/12/1996;22.8;30.0;27.04;81.5;10.5;4.3;10.0
04/12/1996;25.2;30.0;27.04;83.0;8.7;5.966667;0.1
05/12/1996;24.2;30.6;27.6;79.75;11.1;5.166667;1.1
06/12/1996;25.2;30.2;27.52;74.25;1.0;4.033333;0.3
07/12/1996;26.0;30.8;27.44;79.75;9.2;3.3;0.0
08/12/1996;25.6;30.4;27.52;83.0;0.0;3.833333;0.0
09/12/1996;25.8;30.6;27.72;79.75;10.9;4.4;0.4
10/12/1996;25.6;30.2;27.04;80.25;10.8;4.133333;0.0
11/12/1996;23.6;30.6;27.84;81.5;10.3;4.0;0.0
12/12/1996;25.8;30.6;27.96;81.5;9.9;4.1;0.0
13/12/1996;26.2;30.6;28.04;85.0;10.1;4.0;0.0
14/12/1996;26.6;30.8;28.16;81.5;10.7;4.3;0.0
15/12/1996;26.8;31.0;28.0;79.25;10.6;5.0;0.0
16/12/1996;26.4;30.4;27.96;81.25;10.4;4.466667;0.0
17/12/1996;26.4;30.8;28.2;80.25;10.9;5.366667;0.0
18/12/1996;26.2;31.0;28.16;82.25;10.9;5.266667;0.0
19/12/1996;26.4;30.8;28.08;81.0;10.2;4.466667;0.0
20/12/1996;26.4;30.6;27.72;82.75;10.8;4.6;0.0
21/12/1996;25.4;30.6;27.84;82.75;10.4;3.633333;0.0
22/12/1996;25.8;31.0;27.48;83.25;10.1;5.266667;0.0
23/12/1996;23.0;31.2;27.36;83.0;10.4;6.266667;0.0
24/12/1996;22.6;30.4;27.24;80.75;10.6;4.966667;0.0
25/12/1996;23.0;30.6;27.4;82.5;10.3;4.466667;0.0
26/12/1996;23.4;30.8;27.32;84.0;10.5;4.5;0.0
27/12/1996;23.2;30.4;27.24;81.5;10.4;4.866667;0.0
28/12/1996;22.8;30.6;26.96;82.0;5.4;4.866667;0.0
29/12/1996;21.4;30.6;27.88;82.25;9.9;4.633333;1.6
30/12/1996;26.0;31.0;27.8;83.75;9.9;3.566667;1.3
31/12/1996;26.4;31.2;28.28;82.0;11.0;3.866667;0.0
01/01/1997;26.6;30.6;28.08;80.75;10.3;5.0;0.0
02/01/1997;26.8;30.8;27.88;80.0;10.7;3.866667;0.0
03/01/1997;26.4;30.8;27.64;75.5;10.2;3.533333;0.0
04/01/1997;24.2;30.6;27.64;78.25;8.6;3.733333;0.0
05/01/1997;24.2;30.8;27.4;82.0;9.7;4.666667;0.0
06/01/1997;23.0;31.0;27.6;81.75;9.6;4.533333;0.0
07/01/1997;23.4;30.4;27.4;83.0;2.0;4.766667;0.0
08/01/1997;23.6;30.8;27.6;80.5;9.0;5.866667;0.0
09/01/1997;23.8;31.0;27.4;81.25;10.0;4.7;0.0
10/01/1997;23.4;31.0;28.04;82.0;10.8;5.1;0.0
11/01/1997;26.4;31.0;27.6;84.25;10.8;4.566667;0.0
12/01/1997;24.8;31.0;27.6;83.0;10.6;4.266667;0.0
13/01/1997;23.8;30.6;27.64;79.5;11.0;4.033333;0.9
14/01/1997;24.0;30.8;27.36;79.0;9.7;5.166667;0.0
15/01/1997;23.2;31.2;27.36;80.25;7.6;5.2;0.0
16/01/1997;23.0;31.2;27.52;79.0;9.6;4.266667;0.0
17/01/1997;23.4;30.8;27.52;79.75;10.5;4.166667;0.0
18/01/1997;24.0;31.0;27.64;78.75;9.6;4.933333;0.0
19/01/1997;23.6;31.2;27.56;83.5;10.4;5.0;0.0
20/01/1997;23.0;30.0;26.96;81.75;2.8;3.566667;0.0
21/01/1997;23.2;30.6;27.48;81.0;4.9;3.833333;0.0
22/01/1997;23.8;30.6;27.28;80.75;6.2;4.9;0.0
23/01/1997;23.0;29.0;25.64;88.0;0.1;3.3;0.0
24/01/1997;20.0;30.2;26.88;77.25;5.2;4.833333;7.0
25/01/1997;22.0;30.6;27.08;80.5;9.5;4.733333;3.9
26/01/1997;22.0;30.6;28.0;77.5;7.4;4.333333;0.0
27/01/1997;26.4;31.0;28.0;80.25;10.6;4.9;0.0
